time,lat,lon,apcp
2022-03-10,37.18275,-121.9598,0.0
2022-03-10,37.23877,-121.6087,0.0
2022-03-10,37.23877,-121.6087,0.0
2022-03-10,37.29348,-121.2568,0.0
2022-03-10,37.29348,-121.2568,0.0
2022-03-10,37.51871,-121.6785,0.0
2022-03-10,37.51871,-121.6785,0.0
2022-03-10,37.57373,-121.3251,0.0
2022-03-10,37.57373,-121.3251,0.0
2022-03-10,37.79888,-121.749,0.0
2022-03-10,37.79888,-121.749,0.0
2022-03-10,37.85422,-121.394,0.0
2022-03-10,37.85422,-121.394,0.0
2022-03-10,37.90823,-121.0383,0.0
2022-03-10,37.90823,-121.0383,0.0
2022-03-11,37.01344,-121.1892,0.002865407
2022-03-11,37.01344,-121.1892,0.002865407
2022-03-11,37.18275,-121.9598,0.002865407
2022-03-11,37.18275,-121.9598,0.002865407
2022-03-11,37.23877,-121.6087,0.002865407
2022-03-11,37.23877,-121.6087,0.002865407
2022-03-11,37.29348,-121.2568,0.002865407
2022-03-11,37.29348,-121.2568,0.002865407
2022-03-11,37.51871,-121.6785,0.002865407
2022-03-11,37.51871,-121.6785,0.002865407
2022-03-11,37.57373,-121.3251,0.002865407
2022-03-11,37.57373,-121.3251,0.002865407
2022-03-11,37.79888,-121.749,0.002865407
2022-03-11,37.79888,-121.749,0.002865407
2022-03-11,37.85422,-121.394,0.002865407
2022-03-11,37.85422,-121.394,0.002865407
2022-03-11,37.90823,-121.0383,0.002865407
2022-03-11,37.90823,-121.0383,0.002865407
2022-03-12,37.01344,-121.1892,0.0
2022-03-12,37.01344,-121.1892,0.0
2022-03-12,37.18275,-121.9598,0.0
2022-03-12,37.18275,-121.9598,0.0
2022-03-12,37.23877,-121.6087,0.0
2022-03-12,37.23877,-121.6087,0.0
2022-03-12,37.29348,-121.2568,0.0
2022-03-12,37.29348,-121.2568,0.0
2022-03-12,37.51871,-121.6785,0.0
2022-03-12,37.51871,-121.6785,0.0
2022-03-12,37.57373,-121.3251,0.0
2022-03-12,37.57373,-121.3251,0.0
2022-03-12,37.79888,-121.749,0.0
2022-03-12,37.79888,-121.749,0.0
2022-03-12,37.85422,-121.394,0.0
2022-03-12,37.85422,-121.394,0.0
2022-03-12,37.90823,-121.0383,0.0
2022-03-12,37.90823,-121.0383,0.0
2022-03-13,37.01344,-121.1892,0.03125
2022-03-13,37.01344,-121.1892,0.03125
2022-03-13,37.18275,-121.9598,0.390625
2022-03-13,37.18275,-121.9598,0.390625
2022-03-13,37.23877,-121.6087,0.03125
2022-03-13,37.23877,-121.6087,0.03125
2022-03-13,37.29348,-121.2568,0.0234375
2022-03-13,37.29348,-121.2568,0.0234375
2022-03-13,37.51871,-121.6785,0.0234375
2022-03-13,37.51871,-121.6785,0.0234375
2022-03-13,37.57373,-121.3251,0.015625
2022-03-13,37.57373,-121.3251,0.015625
2022-03-13,37.79888,-121.749,0.046875
2022-03-13,37.79888,-121.749,0.046875
2022-03-13,37.85422,-121.394,0.0
2022-03-13,37.85422,-121.394,0.0
2022-03-13,37.90823,-121.0383,0.03125
2022-03-13,37.90823,-121.0383,0.03125
2022-03-14,37.01344,-121.1892,0.0033542512
2022-03-14,37.01344,-121.1892,0.0033542512
2022-03-14,37.18275,-121.9598,0.0033542512
2022-03-14,37.18275,-121.9598,0.0033542512
2022-03-14,37.23877,-121.6087,0.0033542512
2022-03-14,37.23877,-121.6087,0.0033542512
2022-03-14,37.29348,-121.2568,0.0033542512
2022-03-14,37.29348,-121.2568,0.0033542512
2022-03-14,37.51871,-121.6785,0.0033542512
2022-03-14,37.51871,-121.6785,0.0033542512
2022-03-14,37.57373,-121.3251,0.0033542512
2022-03-14,37.57373,-121.3251,0.0033542512
2022-03-14,37.79888,-121.749,0.0033542512
2022-03-14,37.79888,-121.749,0.0033542512
2022-03-14,37.85422,-121.394,0.0033542512
2022-03-14,37.85422,-121.394,0.0033542512
2022-03-14,37.90823,-121.0383,0.0033542512
2022-03-14,37.90823,-121.0383,0.0033542512
2022-03-15,37.01344,-121.1892,0.26834613
2022-03-15,37.01344,-121.1892,0.26834613
2022-03-15,37.18275,-121.9598,0.47928363
2022-03-15,37.18275,-121.9598,0.47928363
2022-03-15,37.23877,-121.6087,0.29959613
2022-03-15,37.23877,-121.6087,0.29959613
2022-03-15,37.29348,-121.2568,0.54178363
2022-03-15,37.29348,-121.2568,0.54178363
2022-03-15,37.51871,-121.6785,0.65897113
2022-03-15,37.51871,-121.6785,0.65897113
2022-03-15,37.57373,-121.3251,1.0495961
2022-03-15,37.57373,-121.3251,1.0495961
2022-03-15,37.79888,-121.749,0.95584613
2022-03-15,37.79888,-121.749,0.95584613
2022-03-15,37.85422,-121.394,2.1980336
2022-03-15,37.85422,-121.394,2.1980336
2022-03-15,37.90823,-121.0383,4.7917833
2022-03-15,37.90823,-121.0383,4.7917833
2022-03-16,37.01344,-121.1892,0.00034109573
2022-03-16,37.01344,-121.1892,0.00034109573
2022-03-16,37.18275,-121.9598,0.00034109573
2022-03-16,37.18275,-121.9598,0.00034109573
2022-03-16,37.23877,-121.6087,0.00034109573
2022-03-16,37.23877,-121.6087,0.00034109573
2022-03-16,37.29348,-121.2568,0.00034109573
2022-03-16,37.29348,-121.2568,0.00034109573
2022-03-16,37.51871,-121.6785,0.00034109573
2022-03-16,37.51871,-121.6785,0.00034109573
2022-03-16,37.57373,-121.3251,0.00034109573
2022-03-16,37.57373,-121.3251,0.00034109573
2022-03-16,37.79888,-121.749,0.00034109573
2022-03-16,37.79888,-121.749,0.00034109573
2022-03-16,37.85422,-121.394,0.00034109573
2022-03-16,37.85422,-121.394,0.00034109573
2022-03-16,37.90823,-121.0383,0.00034109573
2022-03-16,37.90823,-121.0383,0.00034109573
2022-03-17,37.01344,-121.1892,0.0027368364
2022-03-17,37.01344,-121.1892,0.0027368364
2022-03-17,37.18275,-121.9598,0.0027368364
2022-03-17,37.18275,-121.9598,0.0027368364
2022-03-17,37.23877,-121.6087,0.0027368364
2022-03-17,37.23877,-121.6087,0.0027368364
2022-03-17,37.29348,-121.2568,0.0027368364
2022-03-17,37.29348,-121.2568,0.0027368364
2022-03-17,37.51871,-121.6785,0.0027368364
2022-03-17,37.51871,-121.6785,0.0027368364
2022-03-17,37.57373,-121.3251,0.0027368364
2022-03-17,37.57373,-121.3251,0.0027368364
2022-03-17,37.79888,-121.749,0.0027368364
2022-03-17,37.79888,-121.749,0.0027368364
2022-03-17,37.85422,-121.394,0.0027368364
2022-03-17,37.85422,-121.394,0.0027368364
2022-03-17,37.90823,-121.0383,0.0027368364
2022-03-17,37.90823,-121.0383,0.0027368364
2022-03-18,37.01344,-121.1892,0.0
2022-03-18,37.01344,-121.1892,0.0
2022-03-18,37.18275,-121.9598,0.0
2022-03-18,37.18275,-121.9598,0.0
2022-03-18,37.23877,-121.6087,0.0
2022-03-18,37.23877,-121.6087,0.0
2022-03-18,37.29348,-121.2568,0.0
2022-03-18,37.29348,-121.2568,0.0
2022-03-18,37.51871,-121.6785,0.0
2022-03-18,37.51871,-121.6785,0.0
2022-03-18,37.57373,-121.3251,0.0
2022-03-18,37.57373,-121.3251,0.0
2022-03-18,37.79888,-121.749,0.0
2022-03-18,37.79888,-121.749,0.0
2022-03-18,37.85422,-121.394,0.0
2022-03-18,37.85422,-121.394,0.0
2022-03-18,37.90823,-121.0383,0.0
2022-03-18,37.90823,-121.0383,0.0
2022-03-19,37.01344,-121.1892,5.540064
2022-03-19,37.01344,-121.1892,5.540064
2022-03-19,37.18275,-121.9598,3.5869389
2022-03-19,37.18275,-121.9598,3.5869389
2022-03-19,37.23877,-121.6087,3.2275639
2022-03-19,37.23877,-121.6087,3.2275639
2022-03-19,37.29348,-121.2568,3.0166264
2022-03-19,37.29348,-121.2568,3.0166264
2022-03-19,37.51871,-121.6785,1.2353764
2022-03-19,37.51871,-121.6785,1.2353764
2022-03-19,37.57373,-121.3251,1.4775639
2022-03-19,37.57373,-121.3251,1.4775639
2022-03-19,37.79888,-121.749,0.4775638
2022-03-19,37.79888,-121.749,0.4775638
2022-03-19,37.85422,-121.394,0.4306888
2022-03-19,37.85422,-121.394,0.4306888
2022-03-19,37.90823,-121.0383,0.5088138
2022-03-19,37.90823,-121.0383,0.5088138
2022-03-20,37.01344,-121.1892,0.2835299
2022-03-20,37.01344,-121.1892,0.2835299
2022-03-20,37.18275,-121.9598,0.18977991
2022-03-20,37.18275,-121.9598,0.18977991
2022-03-20,37.23877,-121.6087,0.4085299
2022-03-20,37.23877,-121.6087,0.4085299
2022-03-20,37.29348,-121.2568,0.4397799
2022-03-20,37.29348,-121.2568,0.4397799
2022-03-20,37.51871,-121.6785,0.3069674
2022-03-20,37.51871,-121.6785,0.3069674
2022-03-20,37.57373,-121.3251,0.3069674
2022-03-20,37.57373,-121.3251,0.3069674
2022-03-20,37.79888,-121.749,0.20540491
2022-03-20,37.79888,-121.749,0.20540491
2022-03-20,37.85422,-121.394,0.16634241
2022-03-20,37.85422,-121.394,0.16634241
2022-03-20,37.90823,-121.0383,0.18196741
2022-03-20,37.90823,-121.0383,0.18196741
2022-03-21,37.01344,-121.1892,0.0
2022-03-21,37.01344,-121.1892,0.0
2022-03-21,37.18275,-121.9598,0.0
2022-03-21,37.18275,-121.9598,0.0
2022-03-21,37.23877,-121.6087,0.0
2022-03-21,37.23877,-121.6087,0.0
2022-03-21,37.29348,-121.2568,0.0
2022-03-21,37.29348,-121.2568,0.0
2022-03-21,37.51871,-121.6785,0.0
2022-03-21,37.51871,-121.6785,0.0
2022-03-21,37.57373,-121.3251,0.0
2022-03-21,37.57373,-121.3251,0.0
2022-03-21,37.79888,-121.749,0.0
2022-03-21,37.79888,-121.749,0.0
2022-03-21,37.85422,-121.394,0.0
2022-03-21,37.85422,-121.394,0.0
2022-03-21,37.90823,-121.0383,0.0
2022-03-21,37.90823,-121.0383,0.0
2022-03-22,37.01344,-121.1892,0.0026313176
2022-03-22,37.01344,-121.1892,0.0026313176
2022-03-22,37.18275,-121.9598,0.0026313176
2022-03-22,37.18275,-121.9598,0.0026313176
2022-03-22,37.23877,-121.6087,0.0026313176
2022-03-22,37.23877,-121.6087,0.0026313176
2022-03-22,37.29348,-121.2568,0.0026313176
2022-03-22,37.29348,-121.2568,0.0026313176
2022-03-22,37.51871,-121.6785,0.0026313176
2022-03-22,37.51871,-121.6785,0.0026313176
2022-03-22,37.57373,-121.3251,0.0026313176
2022-03-22,37.57373,-121.3251,0.0026313176
2022-03-22,37.79888,-121.749,0.0026313176
2022-03-22,37.79888,-121.749,0.0026313176
2022-03-22,37.85422,-121.394,0.0026313176
2022-03-22,37.85422,-121.394,0.0026313176
2022-03-22,37.90823,-121.0383,0.0026313176
2022-03-22,37.90823,-121.0383,0.0026313176
2022-03-23,37.01344,-121.1892,0.0019260682
2022-03-23,37.01344,-121.1892,0.0019260682
2022-03-23,37.18275,-121.9598,0.0019260682
2022-03-23,37.18275,-121.9598,0.0019260682
2022-03-23,37.23877,-121.6087,0.0019260682
2022-03-23,37.23877,-121.6087,0.0019260682
2022-03-23,37.29348,-121.2568,0.0019260682
2022-03-23,37.29348,-121.2568,0.0019260682
2022-03-23,37.51871,-121.6785,0.0019260682
2022-03-23,37.51871,-121.6785,0.0019260682
2022-03-23,37.57373,-121.3251,0.0019260682
2022-03-23,37.57373,-121.3251,0.0019260682
2022-03-23,37.79888,-121.749,0.0019260682
2022-03-23,37.79888,-121.749,0.0019260682
2022-03-23,37.85422,-121.394,0.0019260682
2022-03-23,37.85422,-121.394,0.0019260682
2022-03-23,37.90823,-121.0383,0.0019260682
2022-03-23,37.90823,-121.0383,0.0019260682
2022-03-24,37.01344,-121.1892,0.0
2022-03-24,37.01344,-121.1892,0.0
2022-03-24,37.18275,-121.9598,0.0
2022-03-24,37.18275,-121.9598,0.0
2022-03-24,37.23877,-121.6087,0.0
2022-03-24,37.23877,-121.6087,0.0
2022-03-24,37.29348,-121.2568,0.0
2022-03-24,37.29348,-121.2568,0.0
2022-03-24,37.51871,-121.6785,0.0
2022-03-24,37.51871,-121.6785,0.0
2022-03-24,37.57373,-121.3251,0.0
2022-03-24,37.57373,-121.3251,0.0
2022-03-24,37.79888,-121.749,0.0
2022-03-24,37.79888,-121.749,0.0
2022-03-24,37.85422,-121.394,0.0
2022-03-24,37.85422,-121.394,0.0
2022-03-24,37.90823,-121.0383,0.0
2022-03-24,37.90823,-121.0383,0.0
2022-03-25,37.01344,-121.1892,0.0
2022-03-25,37.01344,-121.1892,0.0
2022-03-25,37.18275,-121.9598,0.0
2022-03-25,37.18275,-121.9598,0.0
2022-03-25,37.23877,-121.6087,0.0
2022-03-25,37.23877,-121.6087,0.0
2022-03-25,37.29348,-121.2568,0.0
2022-03-25,37.29348,-121.2568,0.0
2022-03-25,37.51871,-121.6785,0.0
2022-03-25,37.51871,-121.6785,0.0
2022-03-25,37.57373,-121.3251,0.0
2022-03-25,37.57373,-121.3251,0.0
2022-03-25,37.79888,-121.749,0.0
2022-03-25,37.79888,-121.749,0.0
2022-03-25,37.85422,-121.394,0.0
2022-03-25,37.85422,-121.394,0.0
2022-03-25,37.90823,-121.0383,0.0
2022-03-25,37.90823,-121.0383,0.0
2022-03-26,37.01344,-121.1892,0.0
2022-03-26,37.01344,-121.1892,0.0
2022-03-26,37.18275,-121.9598,0.0
2022-03-26,37.18275,-121.9598,0.0
2022-03-26,37.23877,-121.6087,0.0
2022-03-26,37.23877,-121.6087,0.0
2022-03-26,37.29348,-121.2568,0.0
2022-03-26,37.29348,-121.2568,0.0
2022-03-26,37.51871,-121.6785,0.0
2022-03-26,37.51871,-121.6785,0.0
2022-03-26,37.57373,-121.3251,0.0
2022-03-26,37.57373,-121.3251,0.0
2022-03-26,37.79888,-121.749,0.0
2022-03-26,37.79888,-121.749,0.0
2022-03-26,37.85422,-121.394,0.0
2022-03-26,37.85422,-121.394,0.0
2022-03-26,37.90823,-121.0383,0.0
2022-03-26,37.90823,-121.0383,0.0
2022-03-27,37.01344,-121.1892,0.0859375
2022-03-27,37.01344,-121.1892,0.0859375
2022-03-27,37.18275,-121.9598,0.0703125
2022-03-27,37.18275,-121.9598,0.0703125
2022-03-27,37.23877,-121.6087,0.078125
2022-03-27,37.23877,-121.6087,0.078125
2022-03-27,37.29348,-121.2568,0.1484375
2022-03-27,37.29348,-121.2568,0.1484375
2022-03-27,37.51871,-121.6785,0.171875
2022-03-27,37.51871,-121.6785,0.171875
2022-03-27,37.57373,-121.3251,0.1796875
2022-03-27,37.57373,-121.3251,0.1796875
2022-03-27,37.79888,-121.749,0.09375
2022-03-27,37.79888,-121.749,0.09375
2022-03-27,37.85422,-121.394,0.0859375
2022-03-27,37.85422,-121.394,0.0859375
2022-03-27,37.90823,-121.0383,0.03125
2022-03-27,37.90823,-121.0383,0.03125
2022-03-28,37.01344,-121.1892,14.34375
2022-03-28,37.01344,-121.1892,14.34375
2022-03-28,37.18275,-121.9598,25.96875
2022-03-28,37.18275,-121.9598,25.96875
2022-03-28,37.23877,-121.6087,17.015625
2022-03-28,37.23877,-121.6087,17.015625
2022-03-28,37.29348,-121.2568,18.007812
2022-03-28,37.29348,-121.2568,18.007812
2022-03-28,37.51871,-121.6785,13.6640625
2022-03-28,37.51871,-121.6785,13.6640625
2022-03-28,37.57373,-121.3251,15.765625
2022-03-28,37.57373,-121.3251,15.765625
2022-03-28,37.79888,-121.749,11.515625
2022-03-28,37.79888,-121.749,11.515625
2022-03-28,37.85422,-121.394,12.8828125
2022-03-28,37.85422,-121.394,12.8828125
2022-03-28,37.90823,-121.0383,11.34375
2022-03-28,37.90823,-121.0383,11.34375
2022-03-29,37.01344,-121.1892,0.0
2022-03-29,37.01344,-121.1892,0.0
2022-03-29,37.18275,-121.9598,0.1171875
2022-03-29,37.18275,-121.9598,0.1171875
2022-03-29,37.23877,-121.6087,0.015625
2022-03-29,37.23877,-121.6087,0.015625
2022-03-29,37.29348,-121.2568,0.0078125
2022-03-29,37.29348,-121.2568,0.0078125
2022-03-29,37.51871,-121.6785,0.546875
2022-03-29,37.51871,-121.6785,0.546875
2022-03-29,37.57373,-121.3251,0.3203125
2022-03-29,37.57373,-121.3251,0.3203125
2022-03-29,37.79888,-121.749,0.8828125
2022-03-29,37.79888,-121.749,0.8828125
2022-03-29,37.85422,-121.394,0.578125
2022-03-29,37.85422,-121.394,0.578125
2022-03-29,37.90823,-121.0383,0.2109375
2022-03-29,37.90823,-121.0383,0.2109375
2022-03-30,37.01344,-121.1892,0.00084392354
2022-03-30,37.01344,-121.1892,0.00084392354
2022-03-30,37.18275,-121.9598,0.00084392354
2022-03-30,37.18275,-121.9598,0.00084392354
2022-03-30,37.23877,-121.6087,0.00084392354
2022-03-30,37.23877,-121.6087,0.00084392354
2022-03-30,37.29348,-121.2568,0.00084392354
2022-03-30,37.29348,-121.2568,0.00084392354
2022-03-30,37.51871,-121.6785,0.00084392354
2022-03-30,37.51871,-121.6785,0.00084392354
2022-03-30,37.57373,-121.3251,0.00084392354
2022-03-30,37.57373,-121.3251,0.00084392354
2022-03-30,37.79888,-121.749,0.00084392354
2022-03-30,37.79888,-121.749,0.00084392354
2022-03-30,37.85422,-121.394,0.00084392354
2022-03-30,37.85422,-121.394,0.00084392354
2022-03-30,37.90823,-121.0383,0.00084392354
2022-03-30,37.90823,-121.0383,0.00084392354
2022-03-31,37.01344,-121.1892,0.0010534376
2022-03-31,37.01344,-121.1892,0.0010534376
2022-03-31,37.18275,-121.9598,0.0010534376
2022-03-31,37.18275,-121.9598,0.0010534376
2022-03-31,37.23877,-121.6087,0.0010534376
2022-03-31,37.23877,-121.6087,0.0010534376
2022-03-31,37.29348,-121.2568,0.0010534376
2022-03-31,37.29348,-121.2568,0.0010534376
2022-03-31,37.51871,-121.6785,0.0010534376
2022-03-31,37.51871,-121.6785,0.0010534376
2022-03-31,37.57373,-121.3251,0.0010534376
2022-03-31,37.57373,-121.3251,0.0010534376
2022-03-31,37.79888,-121.749,0.0010534376
2022-03-31,37.79888,-121.749,0.0010534376
2022-03-31,37.85422,-121.394,0.0010534376
2022-03-31,37.85422,-121.394,0.0010534376
2022-03-31,37.90823,-121.0383,0.0010534376
2022-03-31,37.90823,-121.0383,0.0010534376
2022-04-01,37.01344,-121.1892,0.0
2022-04-01,37.01344,-121.1892,0.0
2022-04-01,37.18275,-121.9598,0.0
2022-04-01,37.18275,-121.9598,0.0
2022-04-01,37.23877,-121.6087,0.0
2022-04-01,37.23877,-121.6087,0.0
2022-04-01,37.29348,-121.2568,0.0
2022-04-01,37.29348,-121.2568,0.0
2022-04-01,37.51871,-121.6785,0.0
2022-04-01,37.51871,-121.6785,0.0
2022-04-01,37.57373,-121.3251,0.0
2022-04-01,37.57373,-121.3251,0.0
2022-04-01,37.79888,-121.749,0.0
2022-04-01,37.79888,-121.749,0.0
2022-04-01,37.85422,-121.394,0.0
2022-04-01,37.85422,-121.394,0.0
2022-04-01,37.90823,-121.0383,0.0
2022-04-01,37.90823,-121.0383,0.0
2022-04-02,37.01344,-121.1892,0.0
2022-04-02,37.01344,-121.1892,0.0
2022-04-02,37.18275,-121.9598,0.0
2022-04-02,37.18275,-121.9598,0.0
2022-04-02,37.23877,-121.6087,0.0
2022-04-02,37.23877,-121.6087,0.0
2022-04-02,37.29348,-121.2568,0.0
2022-04-02,37.29348,-121.2568,0.0
2022-04-02,37.51871,-121.6785,0.0
2022-04-02,37.51871,-121.6785,0.0
2022-04-02,37.57373,-121.3251,0.0
2022-04-02,37.57373,-121.3251,0.0
2022-04-02,37.79888,-121.749,0.0
2022-04-02,37.79888,-121.749,0.0
2022-04-02,37.85422,-121.394,0.0
2022-04-02,37.85422,-121.394,0.0
2022-04-02,37.90823,-121.0383,0.0
2022-04-02,37.90823,-121.0383,0.0
2022-04-03,37.01344,-121.1892,0.0
2022-04-03,37.01344,-121.1892,0.0
2022-04-03,37.18275,-121.9598,0.0
2022-04-03,37.18275,-121.9598,0.0
2022-04-03,37.23877,-121.6087,0.0
2022-04-03,37.23877,-121.6087,0.0
2022-04-03,37.29348,-121.2568,0.0
2022-04-03,37.29348,-121.2568,0.0
2022-04-03,37.51871,-121.6785,0.0
2022-04-03,37.51871,-121.6785,0.0
2022-04-03,37.57373,-121.3251,0.0
2022-04-03,37.57373,-121.3251,0.0
2022-04-03,37.79888,-121.749,0.0
2022-04-03,37.79888,-121.749,0.0
2022-04-03,37.85422,-121.394,0.0
2022-04-03,37.85422,-121.394,0.0
2022-04-03,37.90823,-121.0383,0.0
2022-04-03,37.90823,-121.0383,0.0
2022-04-04,37.01344,-121.1892,0.0078125
2022-04-04,37.01344,-121.1892,0.0078125
2022-04-04,37.18275,-121.9598,0.0234375
2022-04-04,37.18275,-121.9598,0.0234375
2022-04-04,37.23877,-121.6087,0.0078125
2022-04-04,37.23877,-121.6087,0.0078125
2022-04-04,37.29348,-121.2568,0.0078125
2022-04-04,37.29348,-121.2568,0.0078125
2022-04-04,37.51871,-121.6785,0.0234375
2022-04-04,37.51871,-121.6785,0.0234375
2022-04-04,37.57373,-121.3251,0.0078125
2022-04-04,37.57373,-121.3251,0.0078125
2022-04-04,37.79888,-121.749,0.015625
2022-04-04,37.79888,-121.749,0.015625
2022-04-04,37.85422,-121.394,0.0
2022-04-04,37.85422,-121.394,0.0
2022-04-04,37.90823,-121.0383,0.0
2022-04-04,37.90823,-121.0383,0.0
2022-04-05,37.01344,-121.1892,0.0037990087
2022-04-05,37.01344,-121.1892,0.0037990087
2022-04-05,37.18275,-121.9598,0.0037990087
2022-04-05,37.18275,-121.9598,0.0037990087
2022-04-05,37.23877,-121.6087,0.0037990087
2022-04-05,37.23877,-121.6087,0.0037990087
2022-04-05,37.29348,-121.2568,0.0037990087
2022-04-05,37.29348,-121.2568,0.0037990087
2022-04-05,37.51871,-121.6785,0.0037990087
2022-04-05,37.51871,-121.6785,0.0037990087
2022-04-05,37.57373,-121.3251,0.0037990087
2022-04-05,37.57373,-121.3251,0.0037990087
2022-04-05,37.79888,-121.749,0.0037990087
2022-04-05,37.79888,-121.749,0.0037990087
2022-04-05,37.85422,-121.394,0.0037990087
2022-04-05,37.85422,-121.394,0.0037990087
2022-04-05,37.90823,-121.0383,0.0037990087
2022-04-05,37.90823,-121.0383,0.0037990087
2022-04-06,37.01344,-121.1892,0.0
2022-04-06,37.01344,-121.1892,0.0
2022-04-06,37.18275,-121.9598,0.0
2022-04-06,37.18275,-121.9598,0.0
2022-04-06,37.23877,-121.6087,0.0
2022-04-06,37.23877,-121.6087,0.0
2022-04-06,37.29348,-121.2568,0.0
2022-04-06,37.29348,-121.2568,0.0
2022-04-06,37.51871,-121.6785,0.0
2022-04-06,37.51871,-121.6785,0.0
2022-04-06,37.57373,-121.3251,0.0
2022-04-06,37.57373,-121.3251,0.0
2022-04-06,37.79888,-121.749,0.0
2022-04-06,37.79888,-121.749,0.0
2022-04-06,37.85422,-121.394,0.0
2022-04-06,37.85422,-121.394,0.0
2022-04-06,37.90823,-121.0383,0.0
2022-04-06,37.90823,-121.0383,0.0
2022-04-07,37.01344,-121.1892,0.00012511013
2022-04-07,37.01344,-121.1892,0.00012511013
2022-04-07,37.18275,-121.9598,0.00012511013
2022-04-07,37.18275,-121.9598,0.00012511013
2022-04-07,37.23877,-121.6087,0.00012511013
2022-04-07,37.23877,-121.6087,0.00012511013
2022-04-07,37.29348,-121.2568,0.00012511013
2022-04-07,37.29348,-121.2568,0.00012511013
2022-04-07,37.51871,-121.6785,0.00012511013
2022-04-07,37.51871,-121.6785,0.00012511013
2022-04-07,37.57373,-121.3251,0.00012511013
2022-04-07,37.57373,-121.3251,0.00012511013
2022-04-07,37.79888,-121.749,0.00012511013
2022-04-07,37.79888,-121.749,0.00012511013
2022-04-07,37.85422,-121.394,0.00012511013
2022-04-07,37.85422,-121.394,0.00012511013
2022-04-07,37.90823,-121.0383,0.00012511013
2022-04-07,37.90823,-121.0383,0.00012511013
2022-04-08,37.01344,-121.1892,0.0
2022-04-08,37.01344,-121.1892,0.0
2022-04-08,37.18275,-121.9598,0.0
2022-04-08,37.18275,-121.9598,0.0
2022-04-08,37.23877,-121.6087,0.0
2022-04-08,37.23877,-121.6087,0.0
2022-04-08,37.29348,-121.2568,0.0
2022-04-08,37.29348,-121.2568,0.0
2022-04-08,37.51871,-121.6785,0.0
2022-04-08,37.51871,-121.6785,0.0
2022-04-08,37.57373,-121.3251,0.0
2022-04-08,37.57373,-121.3251,0.0
2022-04-08,37.79888,-121.749,0.0
2022-04-08,37.79888,-121.749,0.0
2022-04-08,37.85422,-121.394,0.0
2022-04-08,37.85422,-121.394,0.0
2022-04-08,37.90823,-121.0383,0.0
2022-04-08,37.90823,-121.0383,0.0
2022-04-09,37.01344,-121.1892,0.0
2022-04-09,37.01344,-121.1892,0.0
2022-04-09,37.18275,-121.9598,0.0
2022-04-09,37.18275,-121.9598,0.0
2022-04-09,37.23877,-121.6087,0.0
2022-04-09,37.23877,-121.6087,0.0
2022-04-09,37.29348,-121.2568,0.0
2022-04-09,37.29348,-121.2568,0.0
2022-04-09,37.51871,-121.6785,0.0
2022-04-09,37.51871,-121.6785,0.0
2022-04-09,37.57373,-121.3251,0.0
2022-04-09,37.57373,-121.3251,0.0
2022-04-09,37.79888,-121.749,0.0
2022-04-09,37.79888,-121.749,0.0
2022-04-09,37.85422,-121.394,0.0
2022-04-09,37.85422,-121.394,0.0
2022-04-09,37.90823,-121.0383,0.0
2022-04-09,37.90823,-121.0383,0.0
2022-04-10,37.01344,-121.1892,0.0015389919
2022-04-10,37.01344,-121.1892,0.0015389919
2022-04-10,37.18275,-121.9598,0.017163992
2022-04-10,37.18275,-121.9598,0.017163992
2022-04-10,37.23877,-121.6087,0.0015389919
2022-04-10,37.23877,-121.6087,0.0015389919
2022-04-10,37.29348,-121.2568,0.0015389919
2022-04-10,37.29348,-121.2568,0.0015389919
2022-04-10,37.51871,-121.6785,0.0015389919
2022-04-10,37.51871,-121.6785,0.0015389919
2022-04-10,37.57373,-121.3251,0.0015389919
2022-04-10,37.57373,-121.3251,0.0015389919
2022-04-10,37.79888,-121.749,0.0015389919
2022-04-10,37.79888,-121.749,0.0015389919
2022-04-10,37.85422,-121.394,0.0015389919
2022-04-10,37.85422,-121.394,0.0015389919
2022-04-10,37.90823,-121.0383,0.0015389919
2022-04-10,37.90823,-121.0383,0.0015389919
2022-04-11,37.01344,-121.1892,1.1494238
2022-04-11,37.01344,-121.1892,1.1494238
2022-04-11,37.18275,-121.9598,5.922861
2022-04-11,37.18275,-121.9598,5.922861
2022-04-11,37.23877,-121.6087,3.0166113
2022-04-11,37.23877,-121.6087,3.0166113
2022-04-11,37.29348,-121.2568,1.3759863
2022-04-11,37.29348,-121.2568,1.3759863
2022-04-11,37.51871,-121.6785,3.0322363
2022-04-11,37.51871,-121.6785,3.0322363
2022-04-11,37.57373,-121.3251,1.6806738
2022-04-11,37.57373,-121.3251,1.6806738
2022-04-11,37.79888,-121.749,4.532236
2022-04-11,37.79888,-121.749,4.532236
2022-04-11,37.85422,-121.394,2.0009863
2022-04-11,37.85422,-121.394,2.0009863
2022-04-11,37.90823,-121.0383,3.2353613
2022-04-11,37.90823,-121.0383,3.2353613
2022-04-12,37.01344,-121.1892,0.0
2022-04-12,37.01344,-121.1892,0.0
2022-04-12,37.18275,-121.9598,0.0
2022-04-12,37.18275,-121.9598,0.0
2022-04-12,37.23877,-121.6087,0.0
2022-04-12,37.23877,-121.6087,0.0
2022-04-12,37.29348,-121.2568,0.0
2022-04-12,37.29348,-121.2568,0.0
2022-04-12,37.51871,-121.6785,0.0
2022-04-12,37.51871,-121.6785,0.0
2022-04-12,37.57373,-121.3251,0.0
2022-04-12,37.57373,-121.3251,0.0
